Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindDir3pm;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud9am;Cloud3pm;Temp9am;Temp3pm;RainToday;RainTomorrow
2017-12-15;Canberra;17.49;28.04;2.26;;;NO;8.23;ONO;N;4.63;2.6;40;83;1012;1013;75;0;28.12;18.12;Yes;Yes
2017-12-16;Canberra;15.07;31.8;1.5;;;NO;6.17;NO;ESE;6.2;2.1;48;73;1014;1017;40;75;26.12;20.12;Yes;Yes
2017-12-17;Canberra;16.76;28.94;2.1;;;E;8.75;E;E;9.8;2.6;73;81;1015;1017;0;100;22.12;19.27;Yes;No
2017-12-18;Canberra;16.92;31.09;0.0;;;ONO;7.72;S;SE;3.6;3.1;38;69;1010;1012;0;0;30.12;22.12;No;No
2017-12-19;Canberra;17.43;32.64;0.0;;;N;8.75;N;NNO;6.7;3.1;32;45;1005;1006;0;0;32.12;26.12;No;Yes
2017-12-20;Canberra;15.13;26.11;6.25;;;NO;11.32;NO;ESE;4.63;2.1;77;100;1013;1017;75;0;18.12;12.12;Yes;No
2017-12-21;Canberra;10.68;24.04;0.0;;;NE;8.23;NE;ENE;8.23;2.1;60;77;1016;1019;20;100;22.12;18.12;No;No
2017-12-22;Canberra;14.14;27.71;0.0;;;NO;6.69;NO;E;3.6;2.1;23;94;1013;1014;0;0;28.12;16.12;No;
2017-12-23;Canberra;12.79;29.93;0.0;;;O;6.17;OSO;N;4.12;1.54;21;55;1010;1010;0;0;30.12;15.12;No;
2017-12-24;Canberra;13.52;32.24;0.23;;;NO;9.26;O;ESE;3.1;3.6;19;77;1008;1014;0;100;30.12;15.12;No;No
2017-12-25;Canberra;12.63;20.27;0.0;;;E;7.2;E;NE;7.2;2.1;52;76;1017;1020;20;40;19.12;12.12;No;No
2017-12-26;Canberra;11.66;20.77;0.0;;;E;7.72;E;E;7.72;3.6;64;77;1019;1020;75;100;19.12;16.12;No;No
2017-12-27;Canberra;15.27;27.8;0.0;;;NE;6.17;NNE;ESE;4.63;2.6;45;88;1014;1016;20;0;26.12;16.12;No;No
2017-12-28;Canberra;13.01;30.33;0.0;;;NNO;5.66;OSO;ESE;2.6;2.6;42;73;1015;1015;75;100;28.12;20.12;No;Yes
2017-12-29;Canberra;17.82;30.5;12.37;;;NO;7.72;O;NNO;3.1;3.6;42;100;1009;1009;100;100;28.12;19.12;Yes;Yes
2017-12-30;Canberra;17.66;27.55;15.54;;;ONO;8.75;O;E;6.2;3.1;34;88;1007;1012;0;0;25.12;16.12;Yes;No
2017-12-31;Canberra;15.77;26.45;0.0;;;NNO;6.69;ONO;ESE;4.63;1.54;37;88;1008;1008;40;0;26.12;16.12;No;No
2018-01-01;Canberra;13.25;29.0;0.0;;;E;9.77;E;E;9.8;3.1;57;88;1005;1009;0;0;24.12;15.12;No;No
2018-01-02;Canberra;12.74;29.0;0.0;;;ONO;7.72;ONO;S;6.2;3.1;23;77;1004;1009;20;0;27.12;16.12;No;No
2018-01-03;Canberra;14.0;25.0;0.0;;;E;9.26;E;E;6.2;4.12;64;77;1013;1017;40;100;19.12;15.12;No;No
2018-01-04;Canberra;11.0;29.0;0.0;;;NNE;5.14;NNE;E;5.14;2.1;39;77;1015;1018;0;0;27.12;15.12;No;No
2018-01-05;Canberra;12.0;33.0;0.0;;;ONO;7.2;ONO;ESE;6.2;3.1;26;77;1014;1018;0;0;31.12;18.12;No;No
2018-01-06;Canberra;14.0;36.25;0.0;;;NO;10.3;NO;N;7.72;2.1;18;53;1013;1014;40;0;35.12;21.12;No;Yes
2018-01-07;Canberra;16.0;39.0;1.2;;;O;9.77;NNE;NO;3.6;2.6;26;47;1012;1016;0;40;33.12;25.12;Yes;Yes
2018-01-08;Canberra;21.0;32.0;2.87;;;NNO;9.77;NE;E;2.6;1.54;48;64;1014;1014;75;0;27.12;21.12;Yes;Yes
2018-01-09;Canberra;17.0;31.0;1.2;;;ONO;7.72;NE;E;3.1;2.6;88;82;1014;1017;75;100;20.12;17.12;Yes;No
2018-01-10;Canberra;15.22;24.46;0.0;;;NE;6.17;ENE;ENE;5.7;3.6;50;77;1018;1020;0;0;23.12;16.12;No;Yes
2018-01-11;Canberra;14.78;30.0;1.09;;;ONO;5.14;OSO;SE;3.6;2.6;37;83;1015;1016;0;0;29.12;19.12;Yes;No
2018-01-12;Canberra;17.97;34.0;0.3;;;ONO;11.83;N;OSO;3.6;2.6;83;83;1007;1007;75;0;22.12;22.12;No;Yes
2018-01-13;Canberra;14.0;24.0;3.3;;;NNO;9.77;ONO;OSO;7.72;2.1;38;100;1004;1005;0;75;21.12;13.12;Yes;No
2018-01-14;Canberra;9.94;20.0;0.6;;;S;9.26;S;SE;5.7;4.1;43;76;1014;1016;40;0;19.12;11.12;No;No
2018-01-15;Canberra;9.0;25.0;0.0;;;S;11.32;S;S;7.72;4.63;36;72;1016;1020;0;0;23.12;15.12;No;No
2018-01-16;Canberra;11.0;25.0;0.0;;;S;7.72;SSE;SSE;6.7;3.6;27;88;1019;1021;0;0;23.12;12.12;No;No
2018-01-17;Canberra;9.0;29.0;0.0;;;ENE;7.2;ENE;NE;7.2;2.6;16;67;1017;1021;0;0;27.12;13.12;No;No
2018-01-18;Canberra;9.0;34.0;0.0;;;E;7.2;NNO;ESE;5.14;2.1;18;45;1015;1019;0;0;32.12;16.12;No;No
2018-01-19;Canberra;11.0;38.0;0.0;;;ENE;7.72;E;N;7.72;0;11;40;1015;1017;0;0;34.12;19.12;No;No
2018-01-20;Canberra;14.0;38.0;0.0;;;E;8.23;ENE;ESE;7.72;1.5;9;38;1013;1016;0;0;35.12;22.12;No;No
2018-01-21;Canberra;13.0;38.0;0.0;;;ONO;6.69;N;ESE;4.63;2.1;8;41;1009;1010;0;0;35.12;22.12;No;
2018-01-22;Canberra;15.0;33.0;0.3;;;NO;5.66;ONO;SSO;3.1;1.54;26;39;1010;1012;0;0;32.12;25.12;No;
2018-01-23;Canberra;21.0;36.0;1.21;;;N;7.72;NNO;S;6.7;3.1;22;65;1010;1014;0;40;34.12;22.12;Yes;Yes
2018-01-24;Canberra;18.0;25.0;3.82;;;ESE;5.66;S;E;2.1;2.6;48;83;1011;1013;0;0;26.12;19.12;Yes;Yes
2018-01-25;Canberra;18.0;31.0;3.05;;;OSO;9.77;ENE;SSO;4.6;2.1;51;78;1011;1013;0;0;27.12;20.12;Yes;Yes
2018-01-26;Canberra;17.0;32.0;2.7;;;E;9.26;ENE;ENE;6.2;3.6;51;83;1012;1014;75;0;26.12;21.12;Yes;No
2018-01-27;Canberra;18.05;29.0;0.0;;;E;7.72;E;ESE;7.72;3.1;57;83;1012;1014;75;0;24.12;21.12;No;Yes
2018-01-28;Canberra;20.91;31.0;2.7;;;NE;8.75;NE;E;6.7;2.6;55;83;1012;1015;40;0;28.12;20.12;Yes;No
2018-01-29;Canberra;15.0;33.0;0.0;;;NNO;6.17;O;E;3.6;2.6;26;78;1009;1011;0;0;32.12;20.12;No;Yes
2018-01-30;Canberra;14.0;32.0;6.0;;;O;6.69;E;S;2.1;5.7;88;88;1006;1009;100;100;21.12;13.12;Yes;No
2018-01-31;Canberra;12.84;24.0;0.3;;;S;7.72;S;SSE;5.1;6.7;49;54;1010;1015;0;100;20.12;12.12;No;No
2018-02-01;Canberra;8.0;21.0;0.0;;;E;7.72;ENE;ENE;7.72;2.1;46;87;1015;1017;0;40;19.12;11.12;No;No
2018-02-02;Canberra;8.0;24.0;0.0;;;E;8.75;E;SE;8.8;2.1;49;68;1017;1021;0;100;20.12;16.12;No;No
2018-02-03;Canberra;11.0;23.0;0.0;;;E;7.2;ESE;SE;6.2;2.6;53;72;1022;1024;40;100;20.12;16.12;No;No
2018-02-04;Canberra;13.0;26.0;0.0;;;NNE;7.2;NE;ENE;5.7;2.1;44;82;1020;1023;0;0;24.12;14.12;No;No
2018-02-05;Canberra;10.0;30.0;0.0;;;E;7.2;E;ESE;6.2;1.54;39;59;1017;1021;0;40;27.12;15.12;No;No
2018-02-06;Canberra;13.0;27.0;0.9;;;E;6.69;ESE;E;1.54;2.6;54;73;1019;1022;75;0;24.12;18.12;No;No
2018-02-07;Canberra;13.0;32.0;0.0;;;N;5.66;N;E;5.7;1.54;26;77;1017;1020;0;0;31.12;18.12;No;No
2018-02-08;Canberra;14.88;34.0;0.0;;;NNO;7.72;O;S;4.63;3.1;23;42;1015;1016;0;0;33.12;26.12;No;Yes
2018-02-09;Canberra;19.0;35.0;2.4;;;ESE;7.72;E;ESE;3.1;0.5;69;82;1015;1015;0;0;24.12;17.12;Yes;No
2018-02-10;Canberra;12.0;34.0;0.9;;;OSO;7.72;SE;NNE;2.6;3.6;37;83;1007;1008;0;0;28.12;20.12;No;No
2018-02-11;Canberra;15.0;32.0;0.42;;;NO;7.72;NO;E;4.63;2.1;37;88;1005;1009;0;0;27.12;15.12;No;No
2018-02-12;Canberra;14.58;29.0;0.0;;;NO;7.72;NO;SSE;6.2;2.6;22;77;1010;1014;0;100;25.12;17.12;No;No
2018-02-13;Canberra;16.36;30.0;0.0;;;ENE;8.23;ENE;SSE;8.23;1.54;54;78;1010;1012;20;100;25.12;20.12;No;No
2018-02-14;Canberra;13.0;31.5;0.0;;;O;13.38;O;N;8.75;2.6;17;29;1010;1014;0;0;27.62;17.12;No;No
2018-02-15;Canberra;10.0;29.0;0.0;;;NO;9.26;O;NNE;6.7;2.1;11;32;1011;1012;0;0;26.12;17.12;No;No
2018-02-16;Canberra;15.87;29.0;0.0;;;ONO;9.26;NO;E;4.63;2.6;23;82;1011;1016;0;75;27.12;16.12;No;No
2018-02-17;Canberra;13.0;30.56;0.0;;;NNO;5.66;O;E;4.63;2.1;20;73;1011;1014;0;0;28.12;18.12;No;No
2018-02-18;Canberra;12.19;33.0;0.0;;;E;8.75;NNE;SE;4.1;4.12;14;64;1010;1013;0;0;32.12;21.12;No;Yes
2018-02-19;Canberra;17.44;24.0;1.2;;;ESE;8.23;ESE;SE;7.2;5.14;64;77;1015;1018;75;75;20.12;17.12;Yes;No
2018-02-20;Canberra;12.0;21.0;0.0;;;ESE;8.23;ESE;ESE;7.72;2.6;52;87;1020;1021;20;75;17.12;10.12;No;
2018-02-21;Canberra;9.0;25.0;0.0;;;E;5.14;ENE;ENE;4.63;3.1;29;77;1016;1018;0;0;24.12;15.12;No;
2018-02-22;Canberra;13.95;27.0;0.0;;;E;6.17;E;SE;6.2;3.1;30;77;1015;1017;0;0;25.12;16.12;No;No
2018-02-23;Canberra;14.22;31.0;0.0;;;NNO;5.66;NNO;NNE;4.12;1.03;25;46;1012;1013;0;0;29.12;22.12;No;No
2018-02-24;Canberra;16.93;33.0;0.3;;;O;12.4;NO;NNE;8.8;3.1;33;88;1004;1007;40;75;31.12;22.12;No;Yes
2018-02-25;Canberra;14.0;22.0;12.3;;;SE;6.17;S;SSE;3.6;5.7;88;84;1011;1013;100;100;15.12;14.62;Yes;Yes
2018-02-26;Canberra;11.71;21.0;4.2;;;E;9.26;E;SSE;8.23;3.1;72;82;1017;1019;40;0;16.12;13.12;Yes;No
2018-02-27;Canberra;11.0;25.0;0.0;;;ENE;4.12;ENE;ESE;4.12;2.1;44;88;1015;1016;0;0;24.12;14.12;No;No
2018-02-28;Canberra;11.0;30.0;0.0;;;NO;9.3;ONO;O;7.72;3.1;29;40;1007;1010;0;0;29.12;19.12;No;No
2018-03-01;Canberra;12.32;26.0;0.0;;;E;6.69;E;S;6.7;4.1;44;72;1012;1016;0;100;24.12;17.12;No;No
2018-03-02;Canberra;14.43;24.0;0.0;;;ENE;5.14;NNE;ENE;2.6;2.6;50;77;1012;1013;75;100;23.12;18.12;No;No
2018-03-03;Canberra;15.31;31.0;0.0;;;OSO;7.72;O;S;4.63;1.54;30;68;1009;1011;0;0;28.12;18.12;No;No
2018-03-04;Canberra;14.0;29.0;0.0;;;E;9.26;ENE;E;8.8;3.09;60;77;1012;1015;0;100;22.12;18.12;No;No
2018-03-05;Canberra;15.0;23.0;0.0;;;ENE;9.26;ESE;S;7.72;4.6;72;72;1018;1022;75;100;17.12;15.12;No;No
2018-03-06;Canberra;10.91;20.0;0.0;;;ESE;8.75;SE;S;6.7;2.6;49;88;1026;1027;75;100;18.12;14.82;No;Yes
2018-03-07;Canberra;9.0;23.0;1.8;;;E;8.23;E;ESE;5.7;1.5;52;87;1026;1027;20;0;19.12;11.12;Yes;No
2018-03-08;Canberra;7.32;24.0;0.0;;;ENE;6.69;ENE;N;6.2;0;49;88;1025;1028;0;0;21.12;12.12;No;No
2018-03-09;Canberra;10.0;26.0;0.0;;;NE;5.66;ENE;SE;5.14;1.03;53;82;1025;1028;20;0;22.12;14.12;No;No
2018-03-10;Canberra;10.68;27.0;0.0;;;ENE;4.12;ENE;E;3.6;2.1;39;88;1024;1026;0;0;25.12;14.12;No;No
2018-03-11;Canberra;9.37;31.0;0.0;;;ENE;5.66;E;E;4.12;1;30;49;1019;1020;40;75;27.12;18.12;No;No
2018-03-12;Canberra;11.93;30.0;0.0;;;E;9.26;E;E;6.7;3.6;73;77;1017;1020;0;100;19.12;17.12;No;No
2018-03-13;Canberra;14.34;21.0;0.0;;;E;5.66;ENE;ESE;4.63;2.6;60;77;1020;1022;20;100;19.12;15.12;No;No
2018-03-14;Canberra;14.76;26.31;0.0;;;NNO;5.14;NNE;E;2.6;2.1;41;88;1014;1015;40;0;25.12;16.12;No;No
2018-03-15;Canberra;11.96;29.0;0.0;;;O;8.23;NO;ESE;4.63;4.12;27;82;1013;1018;0;0;24.12;16.12;No;No
2018-03-16;Canberra;14.75;26.0;0.14;;;ENE;5.14;NE;ESE;4.12;2.6;50;88;1015;1017;0;0;24.12;17.12;No;No
2018-03-17;Canberra;14.38;30.0;0.3;;;O;7.2;O;NNE;4.63;1.54;34;72;1015;1016;0;0;27.12;15.12;No;No
2018-03-18;Canberra;11.79;32.54;0.0;;;ONO;13.4;ONO;NE;6.2;3.1;38;55;1012;1017;0;0;24.12;14.12;No;No
2018-03-19;Canberra;6.61;26.63;0.0;;;NNO;9.77;ONO;N;6.7;0;20;50;1017;1019;0;0;23.12;12.12;No;No
2018-03-20;Canberra;7.0;24.0;0.0;;;ENE;9.26;ESE;SE;6.7;5.7;72;72;1025;1029;40;100;17.12;14.12;No;No
2018-03-21;Canberra;11.83;18.0;0.0;;;ESE;9.26;SE;SSE;6.7;4.6;67;82;1030;1030;75;0;13.12;11.12;No;Yes
2018-03-22;Canberra;11.0;19.0;1.5;;;E;8.23;E;SSE;5.14;2.1;77;77;1027;1027;75;100;15.12;14.12;Yes;
2018-03-23;Canberra;11.45;22.0;0.0;;;E;4.63;ENE;SSE;4.12;1.54;60;88;1022;1021;75;40;19.12;14.12;No;
2018-03-24;Canberra;11.0;26.0;0.0;;;NNO;6.69;NO;ESE;6.2;1.54;59;94;1013;1014;75;75;20.1;15.12;No;Yes
2018-03-25;Canberra;12.0;23.95;3.0;;;NNO;8.8;NO;NNO;5.14;6.2;82;94;1008;1006;75;0;15.12;13.12;Yes;No
2018-03-26;Canberra;8.0;17.2;0.0;;;ONO;8.75;ONO;OSO;6.7;2.1;42;81;1011;1016;20;0;16.12;5.12;No;No
2018-03-27;Canberra;1.25;22.0;0.0;;;ENE;4.63;N;S;3.1;1.03;27;82;1016;1018;0;0;22.12;14.12;No;No
2018-03-28;Canberra;10.55;28.27;0.0;;;N;7.72;ONO;NE;4.63;2.6;20;55;1016;1018;0;0;27.12;14.12;No;No
2018-03-29;Canberra;7.49;31.0;0.0;;;ONO;6.17;ONO;E;5.14;2.1;20;67;1014;1016;0;0;28.12;12.12;No;No
2018-03-30;Canberra;8.02;30.0;0.0;;;ONO;7.2;ONO;SE;5.7;2.6;15;82;1014;1019;0;0;28.12;15.12;No;No
2018-03-31;Canberra;9.0;27.0;0.17;;;NE;5.14;NNO;E;3.6;2.1;34;94;1016;1018;0;0;26.12;15.12;No;No
2018-04-01;Canberra;10.0;28.0;0.0;;;NO;8.23;ONO;N;4.63;0;20;63;1015;1016;0;0;27.12;14.12;No;No
2018-04-02;Canberra;12.0;29.0;0.0;;;E;7.72;O;SSE;5.14;2.1;24;82;1015;1021;0;40;27.12;15.12;No;No
2018-04-03;Canberra;13.0;24.0;0.0;;;E;6.69;NE;NE;3.6;1.5;44;88;1020;1023;0;75;23.12;15.12;No;No
2018-04-04;Canberra;14.29;26.0;0.0;;;ENE;6.69;NE;ENE;2.6;3.1;34;88;1018;1020;0;100;25.12;17.12;No;No
2018-04-05;Canberra;11.0;28.0;0.0;;;ONO;5.66;O;SSE;5.14;1.54;32;72;1015;1017;0;40;27.12;15.12;No;No
2018-04-06;Canberra;10.0;29.0;0.0;;;O;8.23;NO;S;4.63;2.1;18;88;1017;1021;0;100;27.12;16.12;No;No
2018-04-07;Canberra;10.0;28.0;0.0;;;NO;8.8;ONO;N;4.63;2.1;17;53;1018;1021;0;0;25.12;10.12;No;No
2018-04-08;Canberra;6.0;29.03;0.0;;;NNO;7.72;O;S;6.7;1.54;16;47;1018;1020;0;0;27.12;12.12;No;No
2018-04-09;Canberra;7.0;30.0;0.0;;;O;8.75;O;E;5.7;2.6;20;88;1017;1023;0;40;28.12;14.12;No;No
2018-04-10;Canberra;10.0;26.0;0.0;;;NNO;3.6;ONO;ESE;2.6;3.1;37;88;1020;1022;0;0;26.12;15.12;No;No
2018-04-11;Canberra;10.0;31.0;0.0;;;NO;6.17;NO;N;4.63;0;25;59;1019;1020;0;0;29.12;16.69;No;No
2018-04-12;Canberra;11.0;30.0;0.0;;;NO;11.32;NO;N;9.8;5.14;28;41;1013;1014;0;0;27.12;22.12;No;Yes
2018-04-13;Canberra;15.62;27.0;1.2;;;NNO;10.8;O;N;2.6;4.12;38;72;1009;1008;75;75;23.12;17.12;Yes;Yes
2018-04-14;Canberra;10.0;19.0;6.8;;;NO;12.86;NNO;NO;9.8;8.8;52;76;1000;1004;75;0;17.12;10.12;Yes;Yes
2018-04-15;Canberra;10.0;15.0;1.2;;;NNO;9.77;NO;N;5.7;6.2;72;72;1008;1011;75;100;14.12;15.12;Yes;No
2018-04-16;Canberra;14.0;18.0;0.0;;;NO;9.77;NO;NO;4.63;5.7;59;77;1014;1018;40;40;17.12;15.12;No;No
2018-04-17;Canberra;7.14;23.0;0.0;;;NO;6.69;E;SE;5.7;2.6;52;82;1021;1026;0;0;19.12;10.12;No;No
2018-04-18;Canberra;8.0;22.0;0.0;;;SSO;2.57;NNE;SSE;2.1;2.6;40;87;1021;1023;0;0;21.12;8.12;No;No
2018-04-19;Canberra;5.07;23.21;0.0;;;NNO;4.12;NNO;N;4.12;0;50;88;1018;1021;75;0;22.12;12.12;No;No
2018-04-20;Canberra;7.34;24.0;0.0;;;E;6.69;O;E;2.6;2.6;41;94;1019;1024;40;40;22.12;12.12;No;No
2018-04-21;Canberra;7.0;23.0;0.0;;;E;6.69;ENE;E;4.12;1.54;46;88;1021;1024;0;75;21.12;13.12;No;
2018-04-22;Canberra;11.0;19.0;4.5;;;NNE;3.09;SO;SE;1.54;3.1;62;94;1021;1023;75;0;19.12;13.12;Yes;
2018-04-23;Canberra;6.0;24.0;0.0;;;O;3.09;ONO;N;2.6;0;40;87;1019;1021;0;0;21.12;11.12;No;No
2018-04-24;Canberra;4.32;26.0;0.0;;;NNO;3.6;N;N;3.1;0;37;76;1017;1018;0;0;24.12;11.12;No;No
2018-04-25;Canberra;6.5;26.0;0.0;;;E;4.63;NE;SSO;3.6;1.5;29;88;1014;1016;0;0;23.12;12.12;No;No
2018-04-26;Canberra;7.87;23.0;0.0;;;E;8.23;NO;SE;3.6;2.1;20;94;1016;1021;0;100;21.12;11.12;No;No
2018-04-27;Canberra;7.0;19.0;0.0;;;SSO;5.14;ENE;ESE;5.14;2.1;51;87;1024;1027;0;100;15.12;8.12;No;No
2018-04-28;Canberra;5.0;19.0;0.0;;;E;7.2;ESE;N;5.7;0;55;93;1024;1026;0;0;16.12;6.12;No;Yes
2018-04-29;Canberra;4.0;17.0;2.7;;;SSO;6.17;NE;SE;4.12;1.54;87;100;1025;1027;75;0;11.12;6.12;Yes;No
2018-04-30;Canberra;3.46;19.0;0.0;;;SE;4.63;N;N;2.1;1.54;32;81;1026;1028;0;0;17.12;6.12;No;No
2018-05-01;Canberra;1.0;22.56;0.3;;;NNO;3.09;NO;N;3.1;0;32;76;1024;1024;0;0;19.12;8.12;No;No
2018-05-02;Canberra;5.46;19.55;0.0;;;NNO;7.2;N;N;3.1;1.54;52;87;1019;1020;0;40;17.12;7.12;No;No
2018-05-03;Canberra;4.16;23.0;0.0;;;N;8.8;N;N;5.1;6.7;36;54;1014;1014;0;0;20.13;15.71;No;Yes
2018-05-04;Canberra;9.0;17.0;4.77;;;NO;11.32;ONO;N;5.7;5.7;58;64;1018;1023;40;40;12.12;9.62;Yes;No
2018-05-05;Canberra;3.83;19.0;0.0;;;ONO;5.14;O;ENE;5.14;1;48;93;1027;1030;0;0;16.12;5.12;No;No
2018-05-06;Canberra;0.0;19.0;0.0;;;O;3.6;NNO;N;2.6;0.5;36;87;1028;1028;0;0;16.12;5.12;No;No
2018-05-07;Canberra;0.57;19.41;0.0;;;NNO;9.26;NO;ESE;5.7;2.6;36;81;1020;1021;0;0;17.12;7.12;No;No
2018-05-08;Canberra;6.0;22.0;0.0;;;NO;6.69;N;S;3.1;2.1;52;93;1022;1023;0;0;17.12;7.12;No;No
2018-05-09;Canberra;3.0;20.0;0.0;;;NO;8.23;ONO;E;5.7;1.5;36;66;1017;1016;0;0;17.12;9.12;No;Yes
2018-05-10;Canberra;3.0;15.0;8.16;;;O;9.26;NO;NNO;6.7;5.7;71;93;1008;1009;75;0;8.12;3.12;Yes;Yes
2018-05-11;Canberra;2.73;8.84;3.3;;;ONO;8.75;NO;ONO;6.7;6.7;87;76;1007;1007;75;75;6.12;7.12;Yes;
2018-05-12;Canberra;6.0;13.0;5.7;;;S;10.8;SSO;S;10.8;5.7;58;62;1016;1019;75;40;12.12;10.12;Yes;
2018-05-13;Canberra;6.0;17.0;0.0;;;S;12.35;SSE;S;5.7;5.1;55;81;1023;1026;20;75;14.12;6.12;No;No
2018-05-14;Canberra;2.0;18.0;0.0;;;S;5.14;N;S;2.6;0.51;41;93;1024;1025;0;0;14.12;5.12;No;No
2018-05-15;Canberra;-2.0;14.87;0.0;;;NNO;3.6;N;NNE;2.6;2.1;58;93;1022;1025;0;0;12.12;2.12;No;No
2018-05-16;Canberra;0.0;15.0;0.0;;;SE;3.6;O;ESE;2.1;2.1;44;93;1026;1028;20;0;13.12;3.12;No;No
2018-05-17;Canberra;-1.79;15.51;0.0;;;N;6.69;N;ONO;5.7;2.6;54;80;1022;1023;0;0;12.12;2.12;No;No
2018-05-18;Canberra;-2.0;17.13;0.0;;;O;5.66;O;ESE;5.7;2.1;55;93;1020;1022;40;0;14.12;2.12;No;No
2018-05-19;Canberra;1.44;14.88;0.0;;;N;8.23;NO;N;6.2;0;58;87;1021;1021;0;0;11.12;2.12;No;No
2018-05-20;Canberra;-1.0;16.0;0.0;;;ONO;7.72;O;NO;5.7;5.7;50;76;1019;1022;0;0;12.12;9.12;No;No
2018-05-21;Canberra;9.0;16.21;0.0;;;ONO;8.23;ONO;ONO;5.7;5.7;54;62;1019;1020;20;0;12.12;10.12;No;No
2018-05-22;Canberra;6.17;20.0;0.0;;;OSO;7.72;O;N;7.72;3.1;55;87;1020;1023;0;0;15.12;8.12;No;No
2018-05-23;Canberra;3.0;16.08;0.0;;;N;4.12;NNO;ESE;2.6;2.1;67;100;1022;1024;0;0;14.12;6.12;No;No
2018-05-24;Canberra;3.0;16.0;0.0;;;SSO;3.1;O;SSE;2.1;3.1;55;76;1023;1027;0;100;14.12;9.12;No;No
2018-05-25;Canberra;3.0;16.0;0.0;;;SSE;3.6;ENE;ESE;3.6;1.03;54;93;1027;1029;0;0;12.12;3.12;No;No
2018-05-26;Canberra;1.0;17.02;0.0;;;SE;2.57;O;NNO;2.6;2.1;62;100;1027;1030;0;0;13.12;4.02;No;No
2018-05-27;Canberra;-2.21;17.0;0.0;;;NO;3.6;N;N;2.6;0;51;81;1026;1026;0;0;14.12;4.12;No;No
2018-05-28;Canberra;3.2;17.46;0.0;;;N;6.7;N;N;4.1;0;54;82;1022;1023;0;0;12.58;5.95;No;Yes
2018-05-29;Canberra;1.0;17.0;3.0;;;NNO;6.69;NNO;NO;6.2;4.63;88;100;1017;1017;75;75;12.12;11.12;Yes;No
2018-05-30;Canberra;3.0;12.55;0.6;;;S;7.2;N;NNO;4.12;4.63;66;75;1020;1022;75;0;10.12;5.12;No;No
2018-05-31;Canberra;4.0;13.0;0.0;;;SO;8.75;S;S;5.14;3.1;57;65;1023;1026;40;0;9.12;5.12;No;
2018-06-01;Canberra;3.0;12.0;0.0;;;S;8.75;SSE;S;6.2;7.2;57;70;1024;1024;75;40;10.12;7.12;No;
2018-06-02;Canberra;6.26;12.0;3.9;;;S;10.8;SSO;SSE;5.7;5.1;76;81;1022;1023;75;75;10.12;8.12;Yes;
2018-06-03;Canberra;6.0;14.0;0.0;;;SSE;4.63;SSE;SSE;2.6;3.1;62;87;1020;1021;40;100;12.12;9.12;No;
2018-06-04;Canberra;5.06;14.0;1.2;;;O;4.63;SE;SSE;3.1;4.1;76;100;1021;1024;75;100;11.12;9.12;Yes;No
2018-06-05;Canberra;3.0;12.0;0.6;;;ESE;7.2;ESE;SE;4.12;2.6;71;93;1028;1029;75;75;11.12;6.12;No;Yes
2018-06-06;Canberra;6.0;15.0;5.7;;;E;6.17;E;SE;4.12;0.51;71;93;1031;1033;40;75;12.12;6.12;Yes;No
2018-06-07;Canberra;4.0;16.0;0.0;;;N;4.63;OSO;NO;1.03;2.6;58;71;1026;1025;75;0;14.12;11.12;No;Yes
2018-06-08;Canberra;5.0;13.0;4.8;;;N;8.23;NNO;NNO;7.2;3.6;93;100;1021;1021;75;100;10.12;9.12;Yes;Yes
2018-06-09;Canberra;5.0;12.0;5.7;;;NNO;4.63;N;N;2.1;0;82;93;1022;1025;20;100;10.12;6.12;Yes;No
2018-06-10;Canberra;4.0;15.0;0.0;;;SE;5.66;SE;ESE;4.63;1.54;62;100;1025;1027;20;0;11.12;4.12;No;No
2018-06-11;Canberra;2.0;14.0;0.0;;;ENE;4.63;NE;SE;2.6;1.54;54;100;1020;1018;20;0;11.12;3.12;No;Yes
2018-06-12;Canberra;1.0;11.0;2.7;;;NO;6.69;NNO;NNO;5.7;5.7;87;87;1009;1010;40;40;10.12;9.12;Yes;Yes
2018-06-13;Canberra;7.0;12.23;2.7;;;ONO;7.72;ONO;NO;4.12;4.12;62;81;1011;1013;75;40;10.12;7.12;Yes;No
2018-06-14;Canberra;6.64;11.13;0.0;;;NNO;8.75;NO;NNO;7.2;8.8;61;66;1014;1014;40;100;9.12;9.12;No;Yes
2018-06-15;Canberra;5.28;10.0;6.9;;;NNO;9.77;NO;NO;7.2;8.8;87;70;1013;1015;75;40;6.12;7.12;Yes;Yes
2018-06-16;Canberra;3.0;9.0;5.7;;;ONO;8.75;NNO;N;4.12;4.63;87;93;1013;1012;75;100;5.12;4.12;Yes;Yes
2018-06-17;Canberra;2.88;7.0;3.6;;;NNO;9.77;N;ENE;6.2;1;87;93;1011;1014;75;100;4.12;5.12;Yes;Yes
2018-06-18;Canberra;2.0;12.0;2.4;;;S;8.75;SSO;S;5.7;5.1;71;75;1020;1022;40;75;9.12;6.12;Yes;No
2018-06-19;Canberra;5.0;12.0;0.0;;;S;9.77;SSE;SSO;4.6;3.6;71;87;1025;1027;20;100;9.12;7.12;No;No
